
State: AL
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 43.23 -121.79 351546 CHEO3    OR CHEMULT                         KLAMATH                     4760      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.200      6.000      2.600      2.000      0.600      0.900      0.400  -9999.000      0.500      5.900      1.100      0.000      0.000      0.000
 42.70 -122.00 351574 CHQO3    OR CHILOQUIN 12 NW                 KLAMATH                     4180      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.600      0.000      0.000      0.000
 42.90 -122.13 351946 CRLO3    OR CRATER LAKE NPS HQ              KLAMATH                     6475      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.100      0.000      0.000      0.000      0.000      0.100      0.100      8.000     13.000     13.000  -9999.000      4.000  -9999.000      0.500      0.500      2.000     14.000      9.000      0.200      0.000      0.000
 42.13 -121.93 354403          OR KENO                            KLAMATH                     4116      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      4.000      0.000      3.000      1.000      1.000      0.500      0.000      6.000     10.000      0.000      0.000      0.000      0.000
 42.23 -121.76 354501          OR KLAMATH FALLS 1 NW              KLAMATH                     4250      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000      0.000      0.000      5.000      3.200      0.000      0.000      0.000
 43.55 -121.96 356252 OLEO3    OR ODELL LAKE-EAST                 KLAMATH                     4800      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      2.500      0.000      0.000      0.000      0.000      0.000      0.000     16.000      4.700  -9999.000      1.000      0.000      2.000  -9999.000      2.000      2.800      9.300      1.700  -9999.000      0.100      0.000
 42.97 -119.99 350118          OR ALKALI LAKE                     LAKE                        4332  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      3.000      1.000      0.000  -9999.000  -9999.000      2.000      0.000      0.000      0.000      0.000      0.000      0.000
 43.36 -121.05 353029          OR FT ROCK                         LAKE                        4326  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000      0.000
 42.55 -119.66 353692          OR HART MTN REFUGE                 LAKE                        5616  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      6.500      0.000      0.000
 42.21 -120.36 354670          OR LAKEVIEW 2 NNW                  LAKE                        4778  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      6.200      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000
 42.69 -120.54 356426 PASO3    OR PAISLEY                         LAKE                        4360  -9999.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      5.000      3.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 43.12 -121.06 357817 SVLO3    OR SILVER LAKE RS                  LAKE                        4382  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000      2.000      0.200  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 42.96 -120.79 358173          OR SUMMER LAKE 1 S                 LAKE                        4192  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      4.000      0.000      1.000      1.000      0.500      0.000  -9999.000      0.000      2.000      1.000      0.000      0.000      0.000
 43.79 -123.03 351897          OR COTTAGE GROVE 1 NNE             LANE                         595  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000
 44.13 -123.22 352709 EUG      OR EUGENE MAHLON SWEET FL          LANE                         353      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000
 43.97 -124.12 352972 FRCO3    OR FLORENCE                        LANE                          12  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 44.10 -122.69 354811          OR LEABURG 1 SW                    LANE                         675      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      3.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      3.200      0.000      0.000      0.000      0.000
 44.29 -122.04 350652          OR BELKNAP SPRINGS 8 N             LINN                        2152  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000
 44.53 -122.90 354819          OR LEBANON                         LINN                         330      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      3.200      2.900      0.000  -9999.000  -9999.000      0.000
 44.61 -121.95 355221          OR MARION FRKS FISH HATCH          LINN                        2475      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000  -9999.000      0.000      7.000      3.000      2.000      1.000      0.000      0.000      0.000      2.000      2.000     16.500      6.000      0.000      0.000      1.000      2.000
 43.98 -117.02 355160 MLHO3    OR MALHEUR BRANCH EXP STN          MALHEUR                     2260  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.500      0.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 43.65 -117.25 356405 OWYO3    OR OWYHEE DAM                      MALHEUR                     2400  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000      0.500  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000
 44.79 -122.60 355092          OR LYONS 3N                        MARION                       780  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 44.91 -123.00 357500 SLE      OR SALEM AP MCNARY FLD             MARION                       205      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000
 44.87 -122.65 357809          OR SILVER CREEK FALLS              MARION                      1350  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.500      4.500  -9999.000  -9999.000  -9999.000  -9999.000
 45.37 -119.56 353827 HEPO3    OR HEPPNER                         MORROW                      1885      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000  -9999.000      1.000      0.000      1.000      1.000      0.000      0.000      0.000
 45.64 -121.95 350897          OR BONNEVILLE DAM                  MULTNOMAH                     62      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 45.59 -122.60 356751 PDX      OR PORTLAND INTL AP                MULTNOMAH                     19  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000
 45.52 -122.69 356749 PGWO3    OR PORTLAND KGW-TV                 MULTNOMAH                    159  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.56 -122.54 356750          OR PORTLAND WFO                    MULTNOMAH                     21      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      1.500      0.000      0.000      0.000      0.000
 45.55 -122.39 358634          OR TROUTDALE                       MULTNOMAH                     33      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000
 44.92 -123.57 354776          OR LAUREL MTN                      POLK                        3589  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      6.000      6.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.48 -120.72 355734 MORO3    OR MORO                            SHERMAN                     1870  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.200      0.500  -9999.000  -9999.000      0.000
 45.86 -119.31 353818 HMSO3    OR HERMISTON 2 NW                  UMATILLA                     460  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.51 -118.42 355394 MEAO3    OR MEACHAM #2                      UMATILLA                    3711      0.000      0.000  -9999.000      0.000      0.000      1.100      0.000     10.200      0.600      0.000      0.000      0.000      0.000      0.000      4.800      4.400      2.600      0.900      1.100      1.700      0.000      1.800      0.700      2.700      4.200      0.000      1.300      0.700
 45.50 -118.40 355396          OR MEACHAM WSO AP                  UMATILLA                    4050      0.000      0.000  -9999.000      0.000      0.000  -9999.000  -9999.000      1.000  -9999.000      0.000      0.000      0.000      0.000      0.000      9.200      2.600      0.900      1.100      1.700      0.000      1.800      0.700  -9999.000  -9999.000  -9999.000      0.000      2.000      5.400
 45.72 -118.63 356540 PNDO3    OR PENDLETON BR EXP STN            UMATILLA                    1487      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      0.200      0.000      0.000      0.000  -9999.000      0.000      0.400      0.600      0.000      0.000      0.000
 45.67 -118.80 356541 PENO3    OR PENDLETON DWTN                  UMATILLA                    1040  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.70 -118.85 356546 PDT      OR PENDLETON E OR RGNL AP          UMATILLA                    1486      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.300      0.000      0.000      0.000      0.000      0.300  -9999.000  -9999.000      0.000      0.000      0.700
 45.13 -118.93 358726 UKIO3    OR UKIAH                           UMATILLA                    3353  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.30 -117.79 351926 CVEO3    OR COVE 1 E                        UNION                       3130  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.500  -9999.000      1.000      1.500      3.500  -9999.000  -9999.000      0.500      4.000      4.000  -9999.000      1.000  -9999.000
 45.32 -118.07 354622 LGDO3    OR LA GRANDE                       UNION                       2755      0.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.500  -9999.000  -9999.000  -9999.000      0.100      0.200      0.100      0.000      0.000      0.000      0.000
 45.28 -118.02 354620          OR LA GRANDE 6 SE                  UNION                       2707  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 45.35 -117.22 354329 JOSO3    OR JOSEPH                          WALLOWA                     4260      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.700      2.900      0.200      0.000      7.700      0.000      0.900      0.700      1.400      3.500      0.000      0.000      0.000
 45.52 -117.37 355067          OR LOSTINE 4 NE                    WALLOWA                     3780      0.000      0.000      0.000      0.000      0.000      0.400      1.000      1.100      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.100      2.300      0.200      0.300      4.100      0.000      0.000      2.100      3.000      1.400  -9999.000      0.000      0.000
 45.52 -123.10 352997          OR FOREST GROVE                    WASHINGTON                   180  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000  -9999.000
 44.57 -120.12 355638 MTLO3    OR MITCHELL 2 E                    WHEELER                     3320      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.100  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.200      0.300      0.200      0.100      0.100      0.300      0.000      0.100      0.200      0.100      0.100  -9999.000  -9999.000  -9999.000
 44.82 -119.78 358009          OR SPRAY                           WHEELER                     1788  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.500  -9999.000      0.000  -9999.000      0.000  -9999.000      0.500  -9999.000  -9999.000  -9999.000  -9999.000
 45.31 -123.35 353705          OR HASKINS DAM                     YAMHILL                      756  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.100  -9999.000  -9999.000      0.500  -9999.000  -9999.000  -9999.000  -9999.000      1.500      3.500      0.500  -9999.000  -9999.000  -9999.000

State: PA
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 39.94  -77.26 360656 BGLP1    PA BIGLERVILLE                     ADAMS                        720      0.300      0.200      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      5.200      0.000      0.000      0.000      0.000      0.000  -9999.000
 39.77  -77.03 363665 UNNP1    PA HANOVER 4 SW                    ADAMS                        558      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      6.400      0.000      0.000      0.000      0.000      0.000      0.000
 40.54  -79.82 360022          PA ACMETONIA LOCK 3                ALLEGHENY                    748  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      7.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.39  -79.86 360861          PA BRADDOCK LOCK 2                 ALLEGHENY                    730  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      1.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      7.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000
 40.50  -80.08 362574          PA EMSWORTH L/D OHIO RVR           ALLEGHENY                    717      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.500      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      5.000      0.000      0.000      0.000      0.000      0.000      0.000
 40.55  -80.22 363343          PA GLENWILLARD DASHIELDS           ALLEGHENY                    710      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      1.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      6.500      0.000      0.000      0.000      0.000      0.000      0.000
 40.34  -79.86 365573          PA MCKEESPORT                      ALLEGHENY                    740  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      7.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.62  -79.72 366151          PA NATRONA LOCK 4                  ALLEGHENY                    760      0.000      0.000      0.000      0.000      0.000      0.000      0.000      2.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 40.48  -80.21 366993          PA PITTSBURGH ASOS                 ALLEGHENY                   1203      0.000      0.600      0.000      0.000      0.400      0.000      1.800      1.100      0.000      0.000      0.000      0.600      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.600      7.900      0.700      0.000  -9999.000      0.400      0.000      0.000      0.000
 40.72  -79.50 362942          PA FORD CITY 4 S DAM               ARMSTRONG                    930      0.000      0.000      1.000      0.000      0.000      0.000      0.000      2.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      7.500      0.000      0.000      0.000      0.000  -9999.000      0.000
 40.82  -79.53 364611          PA KITTANNING LOCK 7               ARMSTRONG                    790      0.000      0.000      1.000      0.000  -9999.000  -9999.000      0.000      1.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000      6.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 40.93  -79.28 367229          PA PUTNEYVILLE 2 SE DAM            ARMSTRONG                   1280      0.000      0.000      0.200      0.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      8.000      0.000      0.000      0.000      0.200      0.000      0.000
 40.78  -79.24 367735          PA SAGAMORE                        ARMSTRONG                   1160      0.000      0.000      1.500      0.000      0.000      0.000      0.000      2.800  -9999.000      0.000      0.000      0.000      1.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      7.000      0.000      0.000      0.000      1.000      0.000      0.000
 40.68  -79.67 367863          PA SCHENLEY LOCK 5                 ARMSTRONG                    783      0.000      0.000      0.200      0.000      0.000      0.000      0.000      1.000  -9999.000      0.000      0.000      0.200      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      8.000      0.000      0.000      0.000      0.500      0.000      0.000
 40.65  -80.38 365902          PA MONTGOMERY L&D                  BEAVER                       690      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      8.000      0.000  -9999.000  -9999.000      0.000  -9999.000
 39.95  -78.65 361087 BFFP1    PA BUFFALO MILLS                   BEDFORD                     1310      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      1.500      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.000      0.000      0.000      0.000      0.000      0.000      0.000
 40.01  -78.37 362721 EVRP1    PA EVERETT                         BEDFORD                     1000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      8.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.12  -78.15 367846 SAXP1    PA SAXTON 1W                       BEDFORD                      830      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      7.500      0.000      0.000      0.000      0.000      0.000      0.000
 40.04  -78.53 369823 WOLP1    PA WOLFSBURG                       BEDFORD                     1185      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.200      7.900      0.000      0.000      0.000      0.000      0.000      0.000
 40.38  -75.61 360488          PA BECHTELSVILLE 1ENE              BERKS                        460  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 40.38  -76.03 360785          PA BLUE MARSH LAKE                 BERKS                        350      1.000      0.000      0.000      0.000      0.000      0.000      0.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000
 40.55  -76.00 363632 HBGP1    PA HAMBURG                         BERKS                        350  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.100      0.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.16  -75.89 365956          PA MORGANTOWN                      BERKS                        591      0.100      0.300      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      4.500      0.000      0.000      0.000      0.000      0.000      0.000
 40.52  -78.37 360132          PA ALTOONA                         BLAIR                       1280      0.300      0.000      0.400      0.000      0.000      0.200      0.000      1.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.200      7.300      0.000      0.000      0.000      0.000      0.000      0.000
 40.49  -78.47 360140          PA ALTOONA 3 W                     BLAIR                       1320      0.000      0.100      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      7.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000
 40.66  -78.22 369022 TYRP1    PA TYRONE                          BLAIR                        890      0.100      0.100      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.300  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      5.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 40.47  -78.20 369714 WMGP1    PA WILLIAMSBURG                    BLAIR                        845  -9999.000  -9999.000      0.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      6.200  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 41.65  -76.85 361212 CNTP1    PA CANTON                          BRADFORD                    1140      2.200  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
