lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,04_01,04_02,04_03,04_04,04_05,04_06,04_07,04_08,04_09,04_10,04_11,04_12,04_13,04_14,04_15,04_16,04_17,04_18,04_19,04_20,04_21,04_22,04_23,04_24,04_25,04_26,04_27,04_28,04_29,04_30,04_31,TotalSnow
43.92,-83.08,202804,FLNM,MI,FILION 5NNW,HURON,635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.200,-1,-1,-1,0.500,-1,-1,-1,-1,-1,0,0.7
43.95,-82.71,206663,PHPM,MI,PORT HOPE,HURON,600,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0.000,-1,-1,-1,-1,-1,0.100,0.000,-1,-1,0.000,0.800,-1,-1,-1,-1,-1,0,0.9
42.95,-85.08,204078,INAM,MI,IONIA 2SSW,IONIA,805,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.7
44.28,-83.50,202423,ETWM,MI,EAST TAWAS,IOSCO,586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.3
46.24,-88.45,200197,,MI,AMASA 1W,IRON,1470,2.000,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,4.100,0.900,0.000,1.000,0.000,0.000,-1,-1,2.500,0.000,0.000,0.800,0.000,-1,-1,0.000,0.000,0.000,0.000,0,11.3
46.06,-88.63,207812,STMM,MI,STAMBAUGH 2SSE,IRON,1450,0.000,0.000,-1,-1,-1,1.000,0.000,0.000,0.000,-1,-1,5.000,-1,0.000,1.000,0.000,-1,-1,0.500,0.500,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,0,8.5
43.59,-84.77,205662,,MI,MT PLEASANT UNIV,ISABELLA,796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.3
42.11,-84.21,201017,,MI,BROOKLYN 2 ENE,JACKSON,1000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.8
44.73,-85.17,204257,KLKM,MI,KALKASKA,KALKASKA,1035,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.500,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,8.5
44.59,-85.05,204258,,MI,KALKASKA 11SE,KALKASKA,1083,0.800,0.300,0.000,0.000,0.000,0.000,0.200,0.000,0.000,2.500,0.000,2.500,1.000,0.400,0.000,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,9.0
44.64,-85.32,207684,,MI,SOUTH BOARDMAN 2W,KALKASKA,1046,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,2.700,0.000,1.100,0.000,0.000,-1,-1,-1,-1,0.000,1.100,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,0,4.9
42.88,-85.52,203333,GRR,MI,GERALD R FORD INTL AP,KENT,803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0,0.7
47.47,-87.87,201780,,MI,COPPER HBR FT WILKINS,KEWEENAW,625,0.600,0.000,0.000,0.000,0.000,-1,-1,1.300,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0,4.3
43.90,-85.85,200446,BALM,MI,BALDWIN,LAKE,835,0.200,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2
43.06,-83.36,204659,LPEM,MI,LAPEER 2W,LAPEER,837,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.800,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.1
44.85,-85.84,205097,,MI,MAPLE CITY 1E,LEELANAU,799,0.000,0.000,0.000,0.100,0.000,0.100,0.100,0.000,0.000,4.000,0.000,4.500,2.200,0.500,0.000,0.000,0.000,0.000,0.100,0.600,0.000,0.000,0.500,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0,13.0
45.13,-85.65,206007,,MI,NORTHPORT 2W,LEELANAU,746,-1,0.500,0.000,0.000,0.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0,1.3
44.88,-85.68,206012,NWFM,MI,NW MICHIGAN RSCH FM,LEELANAU,820,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,1.000,1.000,1.500,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,7.5
41.72,-84.21,205603,MRIM,MI,MORENCI,LENAWEE,770,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.3
42.03,-84.11,208202,TIPM,MI,TIPTON 2WNW,LENAWEE,970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,0.000,-1,0.000,-1,-1,-1,-1,0.100,0.200,-1,-1,-1,-1,0,0.3
46.33,-85.50,205816,NSHM,MI,NEWBERRY CORRECTIONAL FACILITY,LUCE,886,5.200,3.200,1.000,0.100,0.000,-1,-1,0.000,0.000,-1,0.000,-1,1.300,0.300,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,14.1
46.13,-85.57,202598,,MI,ENGADINE MDOT,MACKINAC,685,1.000,1.800,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,4.000,1.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0,7.8
45.99,-84.84,205591,,MI,MORAN,MACKINAC,695,0.400,0.900,0.000,0.700,0.600,0.000,0.900,0.000,0.000,0.000,0.000,5.100,1.100,0.700,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0,11.0
45.85,-84.70,207275,,MI,ST IGNACE MDOT,MACKINAC,607,0.300,0.300,0.000,-1,0.400,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0,1.0
42.88,-82.80,206982,,MI,RICHMOND 4 NNW,MACOMB,765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0.1
44.23,-85.96,208774,WLNM,MI,WELLSTON 1N,MANISTEE,773,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.58
44.26,-85.94,208772,,MI,WELLSTON TIPPY DAM,MANISTEE,650,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,2.0
46.08,-87.49,200234,,MI,ARNOLD 2N,MARQUETTE,1110,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,4.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0,4.0
46.83,-87.75,200770,,MI,BIG BAY 1NW,MARQUETTE,765,-1,-1,-1,0.000,0.000,1.700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5.7
46.50,-87.85,201435,,MI,CLARKSBURG,MARQUETTE,1520,2.500,0.000,0.000,0.000,0.000,-1,2.000,0.000,0.000,0.000,0.000,4.000,1.700,0.000,1.000,0.000,0.000,0.000,0.100,7.000,0.000,0.500,0.000,0.200,1.000,0.000,0.000,0.000,0.000,0.000,0,20.0
46.45,-87.30,203413,,MI,GREEN GARDEN NO.2,MARQUETTE,675,2.600,0.200,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,6.500,1.400,0.000,1.000,0.000,0.000,0.000,0.000,3.700,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0,18.1
46.26,-87.51,203518,,MI,GWINN SHAG LAKE,MARQUETTE,1178,-1,-1,-1,-1,-1,0.000,1.400,0.000,-1,-1,0.000,5.000,0.000,0.000,0.500,-1,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.900,0.000,-1,-1,0.000,0.000,0,7.8
46.49,-87.35,203639,HRVM,MI,HARVEY,MARQUETTE,639,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,5.400,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,1.000,0.000,-1,-1,-1,0.000,0,6.4
46.55,-87.38,205178,MRQM,MI,MARQUETTE,MARQUETTE,665,0.500,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,5.500,1.800,0.000,1.000,0.000,0.000,0.000,0.000,2.600,0.000,0.000,0.000,0.000,1.000,0.000,0.000,-1,-1,0.000,0,13.4
46.53,-87.55,205184,MQT,MI,MARQUETTE WFO,MARQUETTE,1415,1.900,0.000,0.000,0.000,0.000,1.900,0.400,0.100,0.000,0.000,0.600,9.400,0.900,2.300,0.400,0.000,0.000,0.000,6.300,1.700,0.000,0.200,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0,27.6
43.93,-86.25,207407,,MI,SCOTTVILLE 2SE,MASON,666,0.300,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.100,0.300,0.100,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1.3
43.71,-85.48,200779,BGRM,MI,BIG RAPIDS WTR WKS,MECOSTA,930,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0,1.2
45.11,-87.61,205382,,MI,MENOMINEE NO.2,MENOMINEE,591,0.000,0.000,-1,-1,-1,0.000,0.000,-1,-1,2.600,-1,4.600,1.200,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8.4
44.31,-85.20,204502,LKCM,MI,LAKE CITY EXP FARM,MISSAUKEE,1230,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.5
44.99,-84.16,200342,,MI,ATLANTA 1SW,MONTMORENCY,895,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.000,1.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2.5
43.45,-86.03,203025,FREM,MI,FREMONT 4 WSW,NEWAYGO,800,0.600,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,0.000,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.7
42.47,-83.36,202691,FARM,MI,FARMINGTON,OAKLAND,720,0.000,0.000,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.200,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0,0.2
43.59,-86.11,203769,,MI,HESPERIA 4 WNW,OCEANA,780,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.2
44.42,-84.02,204967,LUPM,MI,LUPTON 1S,OGEMAW,908,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.5
44.25,-84.20,208800,WBRM,MI,WEST BRANCH 3SE,OGEMAW,885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4.0
46.59,-89.55,200718,,MI,BERGLAND DAM,ONTONAGON,1300,1.000,1.000,0.000,0.000,0.000,1.400,1.000,2.000,0.000,0.000,0.000,1.600,3.600,0.500,2.800,-1,-1,0.000,2.100,15.400,0.000,0.000,8.400,0.000,0.500,0.000,0.000,-1,-1,-1,0,41.3
46.87,-89.10,203421,,MI,GREENLAND 6N,ONTONAGON,791,0.000,0.000,-1,-1,-1,1.400,2.000,0.800,0.000,-1,-1,5.500,1.800,0.300,3.000,-1,0.000,0.000,3.200,2.500,0.000,-1,7.000,0.000,2.000,-1,-1,-1,-1,-1,0,29.5
46.83,-89.21,206220,,MI,ONTONAGON 6 SE,ONTONAGON,790,-1,-1,-1,-1,-1,1.000,2.000,-1,-1,-1,-1,4.000,2.000,-1,2.000,-1,-1,0.500,8.000,2.000,-1,-1,7.000,-1,-1,-1,-1,-1,-1,-1,0,28.5
44.65,-84.12,205533,,MI,MIO WWTP,OSCODA,1037,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4.4
45.03,-84.68,203096,,MI,GAYLORD,OTSEGO,1353,1.000,1.800,0.200,0.000,0.000,0.000,0.500,0.200,0.000,1.700,0.500,3.000,1.100,1.000,0.000,0.000,0.000,0.000,0.000,0.600,0.000,0.000,0.000,0.200,0.300,0.000,0.000,0.000,0.000,0.000,0,12.1
44.91,-84.72,203099,APXM,MI,GAYLORD 9SSW,OTSEGO,1468,3.500,0.300,0.000,0.000,0.000,0.600,0.400,0.000,0.000,3.200,1.000,1.800,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.300,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0,12.5
45.17,-84.44,208417,VANM,MI,VANDERBILT 11ENE,OTSEGO,905,0.000,0.400,0.000,0.000,-1,-1,-1,-1,-1,1.000,0.000,2.100,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0,3.8
45.41,-84.22,206184,,MI,ONAWAY 4N,PRESQUE ISLE,745,0.500,-1,0.000,0.000,0.000,0.700,0.000,0.000,0.000,0.000,0.000,3.100,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0,5.0
45.41,-83.81,207096,,MI,ROGERS CITY #2,PRESQUE ISLE,635,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.7
44.37,-84.69,202376,HTLM,MI,EAST HOUGHTON LAKE,ROSCOMMON,1147,0.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,1.800,0.000,0.000,0.000,-1,-1,0.000,-1,0.500,0.500,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,0,3.5
44.31,-84.77,203930,SWLM,MI,HOUGHTON LAKE 2NW,ROSCOMMON,1161,0.600,0.400,0.000,0.000,-1,-1,0.000,0.000,-1,-1,0.000,1.900,0.200,0.200,-1,-1,-1,0.000,-1,0.800,0.000,-1,-1,0.000,0.000,0.200,-1,-1,-1,-1,0,4.3
44.36,-84.67,203936,HTL,MI,HOUGHTON ROSCOMMON AP,ROSCOMMON,1151,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3.0
43.42,-83.29,205390,,MI,MERRILL 2E,SAGINAW,668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,0.300,-1,-1,-1,-1,-1,-1,0,0.3
43.42,-84.06,207225,,MI,SAGINAW 5W,SAGINAW,590,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,0.100,0.900,-1,-1,0.000,0.000,0,1.0
43.53,-84.08,207227,MBS,MI,SAGINAW MBS INTL AP,SAGINAW,660,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0,0.1
45.92,-86.44,201768,,MI,COOKS 2NE,SCHOOLCRAFT,740,-1,-1,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,2.000,0.000,-1,-1,0.000,0.100,0.000,-1,-1,-1,-1,0,2.1
45.95,-86.25,205073,,MI,MANISTIQUE WWTP,SCHOOLCRAFT,600,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,9.000,2.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,11.0
43.00,-84.07,201818,,MI,CORUNNA 2 NE,SHIAWASSEE,762,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.300,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0,0.6
42.93,-83.99,202328,,MI,DURAND WWTP,SHIAWASSEE,770,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,-1,0.200,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0,0.2
43.14,-82.80,209188,,MI,YALE 1 NNW,ST. CLAIR,820,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0,0.2
42.29,-83.76,200220,,MI,ANN ARBOR 1W,WASHTENAW,865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.2
42.24,-83.69,200228,,MI,ANN ARBOR SE,WASHTENAW,832,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,0.400,0.000,-1,-1,-1,0.300,0.200,0.000,-1,-1,0.000,0,1.0
42.29,-83.71,200230,,MI,ANN ARBOR U OF MICH,WASHTENAW,900,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.300,0.200,0.000,0.000,0.000,0.000,0.000,0,1.2
42.15,-84.02,205050,MCHM,MI,MANCHESTER,WASHTENAW,965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2
42.23,-83.33,202103,DTW,MI,DETROIT METRO AIRPORT,WAYNE,631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.1
42.20,-83.17,209110,,MI,WYANDOTTE,WAYNE,580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0.1
44.23,-85.42,201178,,MI,CADILLAC 2SW,WEXFORD,1310,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0,1.4
46.32,-93.50,214103,,MN,ISLE 12N,AITKIN,1285,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.200,2.200,-1,-1,-1,0.000,1.400,13.500,0.300,-1,0.000,5.300,-1,0.000,0.000,-1,-1,0.000,0.000,0,30.9
46.80,-93.32,217460,SDYM,MN,SANDY LAKE DAM LIBBY,AITKIN,1234,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,4.000,-1,-1,-1,0.000,0.000,1.000,9.000,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,0,14.0
46.96,-95.65,218191,,MN,TAMARAC WILDLIFE REF,BECKER,1485,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,0.000,0.000,1.810,-1,-1,-1,0.510,0.980,1.890,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0,5.19
48.21,-94.39,218700,,MN,WASKISH 4NE,BELTRAMI,1200,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,3.000,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4.5
45.76,-94.21,216920,,MN,RICE,BENTON,1090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,6.200,1.800,0.000,0.500,0.000,0.000,0.600,9.600,0.000,0.000,0.000,3.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,22.9
45.38,-96.15,210287,ARTM,MN,ARTICHOKE LAKE,BIG STONE,1093,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,6.000,0.000,0.200,2.000,-1,-1,0.000,3.000,-1,-1,0.100,2.000,-1,0.500,-1,-1,-1,-1,-1,-1,0,13.8
45.31,-96.43,216225,,MN,ORTONVILLE 1N,BIG STONE,1099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.000,1.000,2.500,1.000,0.000,-1,-1,0.000,2.000,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,0,21.5
43.88,-94.17,210157,AMBM,MN,AMBOY,BLUE EARTH,1030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,3.000,2.000,0.000,0.000,3.000,3.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,17.5
44.25,-94.99,217907,SPFM,MN,SPRINGFIELD 1 NW,BROWN,1066,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,2.000,7.500,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,0,14.0
46.70,-92.53,211630,,MN,CLOQUET,CARLTON,1265,-1,-1,-1,-1,-1,-1,0.000,1.300,0.000,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0,1.8
46.44,-92.76,215598,MOOM,MN,MOOSE LAKE 1 SSE,CARLTON,1110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.200,-1,2.000,-1,-1,0.000,6.200,4.000,-1,-1,4.000,-1,-1,-1,-1,-1,-1,-1,-1,0,20.4
46.68,-92.95,219173,,MN,WRIGHT 3 E,CARLTON,1330,0.000,0.000,0.000,0.000,0.000,0.400,2.200,0.400,0.000,0.000,0.000,7.000,5.700,0.000,2.600,0.000,0.000,2.100,11.700,0.000,0.000,0.000,3.100,0.000,0.200,-1,-1,0.000,-1,-1,0,35.4
44.85,-93.56,211448,MPXM,MN,CHANHASSEN WSFO,CARVER,946,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,1.500,0.600,5.000,0.900,-1,0.300,0.000,0.000,0.000,8.100,1.000,0.000,0.300,4.300,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,22.7
44.81,-93.63,211468,,MN,CHASKA 2NW,CARVER,923,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,2.100,1.300,6.100,1.000,0.000,0.000,0.000,0.000,0.000,11.800,0.000,0.300,0.000,3.800,0.000,-1,0.000,0.000,0.000,0.000,0.000,0,26.4
44.73,-93.96,213470,,MN,HAMBURG,CARVER,999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,6.300,1.300,1.100,0.000,0.000,0.000,0.000,0.000,10.300,0.000,0.000,0.000,3.300,0.000,0.000,0.000,-1,0.000,0.000,0.000,0,23.8
47.38,-94.61,211374,,MN,CASS LAKE,CASS,1296,0.000,0.000,-1,0.000,-1,0.000,6.000,3.000,-1,0.000,0.000,3.000,0.500,0.000,5.000,0.000,0.000,2.500,2.000,0.000,-1,2.000,0.000,0.000,0.000,-1,0.000,-1,-1,-1,0,24.0
46.41,-94.36,213411,GLLM,MN,GULL LAKE DAM,CASS,1215,-1,0.000,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,-1,5.100,-1,-1,-1,0.000,-1,1.400,3.400,-1,-1,0.000,0.000,-1,-1,0.000,-1,-1,0.000,0.000,0,9.9
