lat,lng,COOP#,tnID,State,ity/Station Name,County,Elev,02_01,02_02,02_03,02_04,02_05,02_06,02_07,02_08,02_09,02_10,02_11,02_12,02_13,02_14,02_15,02_16,02_17,02_18,02_19,02_20,02_21,02_22,02_23,02_24,02_25,02_26,02_27,02_28,02_29,02_30,02_31,TotalSnow
42.07,-96.13,136243,ONAI,IA,ONAWA 3NW,MONONA,1060,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,0.100,-1,-1,-1,-1,1.000,4.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.5
41.07,-92.79,130112,ALBI,IA,ALBIA 3 NNE,MONROE,880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.0
41.00,-95.24,136940,ROKI,IA,RED OAK,MONTGOMERY,1040,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.500,0.000,0.000,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.6
41.47,-91.04,135844,MSTI,IA,MUSCATINE 2N,MUSCATINE,680,0.000,-1,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.300,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.3
43.18,-95.66,137386,SNBI,IA,SANBORN,O'BRIEN,1551,-1,-1,0.000,0.000,0.000,0.000,0.000,0.100,0.000,1.000,1.000,0.000,0.000,0.000,-1,-1,0.500,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.6
43.41,-95.53,136190,OCHI,IA,OCHEYEDAN,OSCEOLA,1250,-1,-1,-1,-1,-1,-1,-1,0.500,-1,1.500,1.500,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.5
43.46,-95.71,137664,SIBI,IA,SIBLEY 5 NNE,OSCEOLA,1670,-1,-1,0.000,0.000,0.000,0.000,0.000,0.400,-1,0.700,-1,0.400,-1,-1,-1,1.600,0.000,0.000,-1,-1,-1,0.000,0.300,0.000,-1,-1,0.000,0.000,0,0,0,3.4
40.72,-95.02,131533,CLDI,IA,CLARINDA,PAGE,980,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.8
40.76,-95.38,137613,SDHI,IA,SHENANDOAH,PAGE,975,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,1.500,0.500,-1,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.1
43.11,-94.68,132689,EMMI,IA,EMMETSBURG,PALO ALTO,1273,-1,0.000,0.000,0.000,-1,0.000,0.000,0.500,0.000,-1,-1,-1,0.000,-1,-1,-1,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.8
42.84,-96.56,130088,AKRI,IA,AKRON,PLYMOUTH,1119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5.0
42.58,-96.30,134202,,IA,JAMES 1 NE,PLYMOUTH,1157,-1,-1,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,3.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0,0,0,3.0
42.72,-96.25,135414,MRLI,IA,MERRILL,PLYMOUTH,1190,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.200,-1,-1,-1,-1,2.000,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.7
42.73,-94.66,136719,POCI,IA,POCAHONTAS,POCAHONTAS,1212,-1,-1,-1,-1,-1,-1,0.000,1.500,-1,2.000,0.100,-1,-1,-1,-1,2.000,2.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0,0,0,7.6
41.72,-93.57,130241,,IA,ANKENY,POLK,940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0,0,3.0
41.53,-93.65,132203,DSM,IA,DES MOINES AP,POLK,957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,0.000,-1,-1,-1,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,-1,0,0,0,3.0
41.74,-93.72,132209,DMX,IA,DES MOINES WSFO JOHNSTON,POLK,959,0.000,-1,0.000,0.000,0.000,0.000,-1,1.900,0.000,0.000,-1,-1,0.000,0.000,0.000,1.800,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0,0,0,3.7
41.39,-95.68,138410,,IA,UNDERWOOD,POTTAWATTAMIE,1080,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,0.000,0.000,0.000,1.200,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0,0,1.2
41.74,-92.44,130933,,IA,BROOKLYN,POWESHIEK,910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.4
41.72,-92.75,133473,GRII,IA,GRINNELL 3 SW,POWESHIEK,905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,-1,-1,0.000,0.000,0.000,0.500,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0,0,2.1
41.58,-92.55,135650,,IA,MONTEZUMA 1 W,POWESHIEK,965,-1,-1,0.000,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,0.500,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.5
40.82,-94.05,130536,BCNI,IA,BEACONSFIELD,RINGGOLD,1200,-1,-1,-1,-1,-1,-1,-1,0.400,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.4
42.42,-94.99,137312,SACI,IA,SAC CITY,SAC,1200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,-1,0.000,0.000,0.000,0.000,1.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,5.0
41.68,-95.32,133632,HRLI,IA,HARLAN 1N,SHELBY,1300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,1.100,0.100,0.000,0.000,0.000,0.100,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.2
43.00,-96.02,130181,ALTI,IA,ALTON,SIOUX,1355,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.500,0.800,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.3
43.20,-96.31,137152,,IA,ROCK VALLEY,SIOUX,1246,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,1.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.5
43.06,-96.15,137700,SIXI,IA,SIOUX CENTER 2 SE,SIOUX,1360,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,-1,0.000,-1,0.000,2.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,0,0,0,4.0
41.95,-93.57,130203,AESI,IA,AMES 5 SE,STORY,870,-1,-1,-1,-1,-1,-1,-1,2.000,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.2
42.17,-93.31,139750,,IA,ZEARING,STORY,1116,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,2.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
42.10,-92.40,131704,,IA,CLUTIER,TAMA,870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
42.09,-92.68,133120,,IA,GARWIN,TAMA,912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2.1
42.04,-92.58,138296,TLDI,IA,TOLEDO 3N,TAMA,949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,3.5
41.04,-94.39,131962,CRTI,IA,CRESTON 2 SW,UNION,1320,-1,0.000,0.000,0.000,-1,0.000,-1,-1,-1,-1,0.300,-1,0.000,-1,-1,0.100,0.000,-1,-1,-1,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,0,0,0,0.4
41.12,-94.05,134926,,IA,LORIMOR,UNION,1230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
41.35,-93.57,134063,IDAI,IA,INDIANOLA,WARREN,942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2.5
41.18,-91.82,130910,,IA,BRIGHTON,WASHINGTON,609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
41.28,-91.71,138688,WSHI,IA,WASHINGTON,WASHINGTON,690,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,-1,-1,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0,0,0,0.2
40.70,-93.36,130149,ALRI,IA,ALLERTON,WAYNE,1090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,-1,-1,0.000,-1,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,1.5
42.50,-94.21,132999,WMTI,IA,FORT DODGE,WEBSTER,1115,-1,-1,-1,-1,0.000,-1,-1,1.000,-1,-1,0.000,0.100,-1,-1,-1,1.000,3.000,-1,0.000,-1,-1,-1,-1,-1,-1,0.000,-1,-1,0,0,0,5.1
43.28,-93.63,132977,FSCI,IA,FOREST CITY 2 NNE,WINNEBAGO,1300,0.000,0.000,0.000,-1,-1,0.000,0.000,0.500,0.000,2.000,0.200,-1,0.000,-1,0.000,2.000,4.000,-1,-1,0.000,0.000,0.000,0.500,0.000,-1,-1,0.000,0.000,0,0,0,9.2
43.42,-93.53,134557,LMLI,IA,LAKE MILLS,WINNEBAGO,1260,-1,-1,-1,-1,-1,-1,-1,0.000,-1,2.500,0.000,0.000,-1,0.000,0.000,3.000,1.500,-1,-1,0.000,0.000,0.000,0.500,0.000,-1,-1,0.000,-1,0,0,0,7.5
43.30,-91.80,132110,DCRI,IA,DECORAH,WINNESHIEK,860,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,-1,0,0,0,6.6
43.09,-92.03,138742,WACI,IA,WAUCOMA 3N,WINNESHIEK,1111,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,-1,0.000,0.000,-1,0.000,1.900,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0,0,0,5.8
42.28,-95.10,133900,,IA,HOLLY SPRINGS 1 NW,WOODBURY,1100,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.500,1.000,-1,-1,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,4.0
42.39,-96.38,137708,SUX,IA,SIOUX CITY AP,WOODBURY,1095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.700,0.900,0.400,0.000,0.000,0.000,0.000,4.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,6.4
43.74,-116.20,101017,BOSI,ID,BOISE 7 N,ADA,3885,2.100,0.000,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,0.100,-1,0.000,-1,0.000,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,0,0,0,2.3
42.64,-112.19,105716,AMMI,ID,MCCAMMON,BANNOCK,4776,2.400,-1,0.000,0.000,3.500,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.500,1.000,0.500,0.000,0.000,0.900,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,0,0,0,8.8
42.88,-112.44,107210,,ID,POCATELLO CITY,BANNOCK,4460,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
42.34,-111.38,100803,BERI,ID,BERN,BEAR LAKE,5964,0.000,1.500,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0,0,0,8.5
42.12,-111.31,105275,LFTI,ID,LIFTON PUMPING STATION,BEAR LAKE,5926,-1,1.000,0.000,-1,1.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,6.000,2.000,0.000,0.000,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,11.0
47.32,-116.60,108062,S72,ID,SAINT MARIES 1 W,BENEWAH,2200,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,2.300,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0,0,0,2.3
42.95,-112.83,100010,ABDI,ID,ABERDEEN EXPERIMENT STN,BINGHAM,4405,1.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0,0,0,1.0
43.20,-112.35,100915,BKFI,ID,BLACKFOOT FIRE DEPT,BINGHAM,4536,-1,0.000,-1,0.000,-1,0.000,-1,0.000,0.000,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0,0,0,1.0
43.68,-114.36,104845,KETI,ID,KETCHUM RS,BLAINE,5890,2.000,1.500,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0,0,0,10.2
44.10,-115.97,103448,GVYI,ID,GARDEN VALLEY,BOISE,3100,7.000,0.200,-1,1.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,0.000,-1,-1,-1,-1,-1,0,0,0,8.2
43.84,-115.83,104442,IDYI,ID,IDAHO CITY,BOISE,3965,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,0.000,0.000,0.000,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0,0,0,1.0
48.29,-116.56,108137,SPTI,ID,SANDPOINT EXP STATION,BONNER,2100,0.800,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,1.200,-1,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.500,-1,-1,0.000,0.000,0,0,0,2.5
48.70,-116.32,101079,BONI,ID,BONNERS FERRY,BOUNDARY,1770,-1,-1,0.000,-1,-1,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,-1,0.000,0.000,-1,-1,0.300,-1,-1,0,0,0,0.3
49.00,-116.50,107264,PTHI,ID,PORTHILL,BOUNDARY,1775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.500,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,4.000,0.000,0.000,0,0,0,4.5
43.47,-113.56,102260,CRMI,ID,CRATERS OF THE MOON,BUTTE,5897,0.000,0.000,0.000,1.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,0,0,0,1.8
42.30,-113.33,105567,,ID,MALTA AVIATION,CASSIA,4540,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
44.24,-112.20,102707,DBSI,ID,DUBOIS EXPERIMENT STN,CLARK,5450,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,0.3
46.77,-116.18,102892,EKRI,ID,ELK RIVER 1 S,CLEARWATER,2918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.500,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,-1,-1,0.000,-1,0,0,0,3.5
46.63,-115.81,104150,HQSI,ID,HEADQUARTERS,CLEARWATER,3200,3.500,1.000,0.500,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,-1,0.500,1.500,0.000,0.000,0.000,0.500,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0,0,0,16.5
46.49,-115.80,107046,PIRI,ID,PIERCE,CLEARWATER,3080,2.500,1.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,-1,-1,1.500,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0,0,0,13.4
44.72,-115.01,105897,MIDI,ID,MIDDLE FORK LODGE,CUSTER,4480,3.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,4.3
43.13,-115.71,106174,MHMI,ID,MOUNTAIN HOME,ELMORE,3140,1.000,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,0.000,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,1.0
42.09,-111.87,107346,PRSI,ID,PRESTON,FRANKLIN,4800,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.500,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5
43.97,-111.71,108022,SANI,ID,SAINT ANTHONY 1 WNW,FREMONT,4950,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,0.000,0.000,-1,0.500,2.000,4.000,-1,0.000,0.000,0.000,0.000,-1,-1,0,0,0,7.5
42.80,-114.92,103932,HGMI,ID,HAGERMAN 2 SW,GOODING,2875,0.900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.9
45.55,-115.46,102575,DIXI,ID,DIXIE,IDAHO,5620,7.000,8.000,3.000,-1,5.000,0.000,-1,-1,-1,-1,-1,-1,-1,5.000,-1,-1,-1,-1,-1,-1,-1,5.000,2.000,5.000,-1,-1,-1,-1,0,0,0,40.0
45.84,-115.46,102875,ELKI,ID,ELK CITY 1NE,IDAHO,4058,0.000,3.200,1.300,-1,0.500,-1,-1,-1,-1,-1,-1,-1,-1,3.400,-1,-1,-1,-1,-1,-1,0.000,3.500,1.000,3.000,0.000,-1,-1,-1,0,0,0,15.9
46.09,-115.54,103143,KOOI,ID,FENN RANGER STATION,IDAHO,1560,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1,-1,-1,-1,-1,0.000,0.000,4.700,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,4.7
45.93,-116.12,103771,GGVI,ID,GRANGEVILLE,IDAHO,3350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.000,0.000,-1,1.000,3.000,-1,-1,-1,0.000,0.000,-1,0.000,-1,-1,-1,-1,0,0,0,4.0
46.51,-114.71,107320,POWI,ID,POWELL,IDAHO,3530,2.900,0.500,1.500,0.000,4.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,6.500,-1,0.000,0.000,0.000,0.000,0.000,0.500,3.700,5.600,0.000,0.000,0.000,-1,0.000,0,0,0,26.3
45.71,-115.34,107563,REDI,ID,RED RIVER RS,IDAHO,4350,-1,-1,-1,-1,-1,0.000,0.000,0.000,-1,-1,-1,-1,0.000,3.500,0.000,-1,-1,0.000,0.000,0.000,-1,1.300,0.000,4.000,0.000,-1,-1,-1,0,0,0,8.8
45.54,-115.25,109963,YPBI,ID,YELLOWPINE BAR,IDAHO,2480,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,3.5
47.68,-116.80,101956,COWI,ID,COEUR D'ALENE,KOOTENAI,2133,0.000,0.000,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,-1,-1,0.000,0.000,0.000,0,0,0,2.0
44.69,-113.37,105177,LDRI,ID,LEADORE NO.2,LEMHI,6000,-1,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,0.000,-1,-1,-1,-1,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,2.9
45.38,-114.28,108395,SHPI,ID,SHOUP,LEMHI,3400,-1,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.4
46.24,-116.62,109846,WINI,ID,WINCHESTER,LEWIS,3950,0.200,0.700,0.000,0.000,1.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.400,0.000,0.000,0.000,0.100,0.000,0.000,1.200,0.000,0.000,0.000,-1,0,0,0,4.8
43.05,-114.16,107673,RDFI,ID,RICHFIELD,LINCOLN,4282,3.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3.0
42.92,-112.57,107211,,ID,POCATELLO REGIONAL AP,POWER,4440,0.400,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.700,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,0,0,0,2.8
47.53,-116.13,104831,KLGI,ID,KELLOGG,SHOSHONE,2320,0.000,0.500,0.500,0.000,0.500,0.000,-1,0.000,0.000,0.000,0.000,0.000,-1,4.000,-1,2.000,1.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,9.4
43.86,-111.28,109065,,ID,TETONIA EXPERIMENT STN,TETON,6170,0.200,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,-1,0.100,0.000,-1,-1,-1,0.100,0.000,-1,-1,-1,-1,-1,-1,0,0,0,0.8
42.55,-114.87,101551,CFDI,ID,CASTLEFORD 2 N,TWIN FALLS,3825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100,-1,-1,0.100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.2
44.52,-116.05,101514,CASI,ID,CASCADE 1 NW,VALLEY,4896,6.500,0.200,1.000,0.000,1.000,-1,-1,-1,-1,-1,-1,-1,-1,2.500,-1,-1,-1,-1,-1,-1,-1,0.000,-1,0.000,-1,-1,0.000,0.000,0,0,0,11.2
45.10,-114.85,109000,TAYI,ID,TAYLOR RANCH,VALLEY,3835,0.500,0.000,2.000,0.000,1.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,-1,0,0,0,8.3
44.25,-116.97,109638,WESI,ID,WEISER,WASHINGTON,2120,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
40.11,-91.02,113530,GDNI,IL,GOLDEN,ADAMS,718,-1,-1,0.000,-1,-1,-1,-1,0.300,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.3
39.82,-91.24,116670,PAYI,IL,PAYSON,ADAMS,720,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
38.93,-89.40,113693,GRVI,IL,GREENVILLE 2 NE,BOND,580,-1,-1,-1,-1,-1,-1,-1,1.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.0
42.26,-88.86,110583,BVDI,IL,BELVIDERE,BOONE,738,-1,-1,-1,-1,0.000,-1,-1,-1,-1,0.300,0.300,0.000,-1,-1,-1,0.700,0.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1.5
42.09,-89.84,114879,LNKI,IL,LANARK,CARROLL,830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.8
